Seller ID,Buyer ID,Value
1078,1060,1182816.66
1581,1060,331890
1264,1060,143421
1309,1060,1145179
1098,1060,785419.8
1353,1060,961415
1142,1060,436588
1545,1060,736578
1078,1060,466499.44
1356,1060,688849
1356,1060,557944
1356,1060,633341
1056,1060,533496
1356,1060,642829
1356,1060,284982
1356,1060,314911
1056,1060,1082090
1356,1060,155253
1147,1060,293271
1356,1060,195549
1356,1060,274550
1356,1060,273766
1813,1060,178011
1813,1060,295227.74
1172,1060,395041
1172,1060,358649
1172,1060,374634
1172,1060,711857
1172,1060,437874
1172,1060,455144
1172,1060,520499
1310,1060,1390949
1310,1060,838490
1310,1060,392547
1310,1060,337694
1310,1060,339879
1310,1060,763043
1310,1060,343245
1310,1060,792755
1310,1060,337497
1310,1060,406726
1310,1060,722751
1310,1060,347510
1310,1060,508192.56
1040,1060,1235894
1002,1060,741001
1002,1060,355846
1172,1060,345096
1172,1060,342212
1172,1060,448163
1172,1060,369433
1172,1060,460492
1172,1060,429486
1172,1060,336344
1172,1060,438070
1078,1060,1174134.22
1078,1060,397599.82
1078,1060,868416.88
1078,1060,974380.28
1098,1060,669874
1098,1060,950387
1098,1060,546647
1098,1060,604738
1098,1060,561234
1098,1060,689167
1098,1060,311673
1098,1060,615421
1581,1060,343047
1581,1060,389315
1142,1060,309378
1353,1060,204744
1078,1060,1023396.9
1078,1060,366586.48
1023,1060,1283748.5
1040,1060,1806203
1040,1060,1173782
2031,1060,175526
1023,1060,861047.5
1149,1060,304667
1172,1060,932147
1079,1060,474679
1172,1060,536779
1172,1060,352732
1002,1060,350272
1002,1060,533441
1002,1060,907281
1002,1060,832809
1310,1060,457053
1310,1060,329418
1310,1060,372547
1310,1060,484909
1310,1060,347036
1310,1060,781057
1078,1060,335108.2
1078,1060,1061361.04
1617,1060,1001003
1617,1060,234967.29
1056,1060,831319
1147,1060,650664
1056,1060,303265
1356,1060,264121
1356,1060,349433
1056,1060,970065
1356,1060,942633
1545,1060,1201510
1040,1060,660959
1078,1060,760505.28
1172,1060,372974
1172,1060,374043
1002,1060,766536
1172,1060,358051
1172,1060,365769
1149,1060,419455
1149,1060,736462
1056,1060,613736
1356,1060,424031
1356,1060,335768
1356,1060,721803
1356,1060,183298
1356,1060,544213
1356,1060,282456
1356,1060,853154
1264,1060,1203678
1581,1060,981357
1581,1060,411012
1264,1060,1447056
1023,1060,1136586.5
1023,1060,363728
1023,1060,779862
1172,1060,452010
1172,1060,444385
1172,1060,357899
1172,1060,307053
1172,1060,374935
1040,1060,498162
1040,1060,1188809
1040,1060,504118
1356,1060,259501
1356,1060,234521
1356,1060,714967
1356,1060,280308
1356,1060,621712
2031,1060,171100
1098,1060,1240965
1098,1060,357269
1098,1060,110566
1098,1060,353129
1172,1060,347756
1078,1060,1159508.36
1056,1060,875925
1356,1060,481581
1356,1060,239015
1078,1060,467645
1078,1060,949022.68
1310,1060,962497
1310,1060,294505
1310,1060,723628
1310,1060,1005711
1310,1060,415529
1310,1060,846529
1310,1060,416029
1353,1060,729983
1581,1060,296734
1310,1060,233053
1310,1060,977318
1079,1060,289831
1172,1060,414262
1172,1060,532033
1002,1060,350117
1246,1060,37843
1246,1060,63204
1264,1060,763732
1078,1060,611127.9
1545,1060,575543
1172,1060,493513
1172,1060,232825
1356,1060,834584
1356,1060,393782
1356,1060,833613
1356,1060,299345
1356,1060,215652
1172,1060,1218398
1172,1060,406889
1172,1060,362793
1172,1060,36490
1172,1060,332337
1172,1060,412208
1098,1060,408516
1098,1060,115843
1098,1060,537525
1040,1060,570787
1356,1060,652859
1098,1060,573361
1098,1060,537136
1098,1060,564134
1098,1060,114696
1098,1060,687383
1023,1060,985153
1023,1060,1041812.5
1023,1060,756119
1040,1060,546836
1078,1060,906322.02
1078,1060,809130.14
1353,1060,1052510
1142,1060,652381
1353,1060,637979
1149,1060,457517
1356,1060,366756
1056,1060,1353932
1056,1060,389584
1356,1060,300377
1078,1060,804679.18
1078,1060,445032.88
1545,1060,332775
1149,1060,379453
1149,1060,622485
1310,1060,425060
1310,1060,340866
1310,1060,305214
1310,1060,403292
1310,1060,1049648
1310,1060,323124
1310,1060,861247
1310,1060,313023
1310,1060,463100
1310,1060,884667
1310,1060,970266
1310,1060,322333
1310,1060,375939
1310,1060,377058
1310,1060,804895
1310,1060,410085
1310,1060,697455
1310,1060,290080
1617,1060,1498004
1617,1060,537704.01
1078,1060,1077318.76
1545,1060,1874543
1149,1060,255405
1098,1060,521843.2
1529,1060,1383668
1098,1060,719889
1023,1060,322763.5
1023,1060,1287948
1172,1060,496384
1172,1060,390344
1172,1060,443046
1172,1060,363846
1172,1060,305536
1172,1060,426204
1172,1060,518662
1172,1060,418601
1172,1060,362891
1172,1060,747297
1172,1060,351243
1172,1060,351535
1172,1060,427269
1813,1060,282014.1
1246,1060,152957
1040,1060,1284408
1040,1060,1398445
1172,1060,400467
1172,1060,866098
1172,1060,409816
1172,1060,493663
1149,1060,309462
1813,1060,340218.78
1172,1060,436217
1172,1060,365206
1172,1060,421630
1545,1060,326847
1078,1060,347301.14
1078,1060,371776.7
1149,1060,515425
1581,1060,412278
1246,1060,173721
1002,1060,355717
1310,1060,425060
1310,1060,349042
1310,1060,878761
1310,1060,1174063
1310,1060,884415
1310,1060,825578
1353,1060,1382193
1356,1060,326451
1356,1060,414808
1356,1060,312214
1356,1060,292844
1056,1060,388806
1356,1060,1179810
1356,1060,456795
1078,1060,1229608.38
1078,1060,436266.02
1470,1065,48503
1470,1065,12190
1470,1065,27764
1126,1065,116999
1470,1065,19682
1470,1065,20229
1484,1065,13870
1484,1065,59933
1835,1065,17391
1835,1065,39048
1835,1065,25441
1696,1065,13937
1696,1065,60066
1696,1065,17209
1835,1065,43084
1835,1065,39513
1835,1065,84171
1835,1065,10250
1835,1065,18225
1835,1065,32370
1553,1065,40525
1553,1065,18274
1582,1065,15908.76
2034,1065,17349
1390,1065,15234
1598,1065,596497
1598,1065,363324
1645,1065,26537
1261,1065,19587
1939,1065,23446
1344,1065,15735
1835,1065,30858
1835,1065,68018
1835,1065,29387
1835,1065,39541
1835,1065,32761
1835,1065,17156
1835,1065,16191
1835,1065,74999
1835,1065,54411
1344,1065,18529
1597,1065,742028
1591,1065,10635
1591,1065,100300
1696,1065,26061
1553,1065,24211
1553,1065,32627
1553,1065,32788
1302,1065,462264
1553,1065,69489
1598,1065,545337
1598,1065,342235
1302,1065,810377
1696,1065,14899
1696,1065,91150
1696,1065,21810
1696,1065,12463
1553,1065,30026
1339,1065,607216
1344,1065,26414
1696,1065,44881
1780,1065,41345
1696,1065,66670
1696,1065,47790
1696,1065,54156
1696,1065,11463
1031,1065,973240
1031,1065,434388
1031,1065,478608
1031,1065,322636
1658,1065,55113
1658,1065,18819
1484,1065,35651
1835,1065,15678
1835,1065,25035
1835,1065,35577
1835,1065,82359
1261,1065,19208
1126,1065,15140
1261,1065,14320
1126,1065,30828
1470,1065,29015
1553,1065,24177
1553,1065,26455
1553,1065,30764
1553,1065,78942
1553,1065,58215
1553,1065,83255
1553,1065,23541
1145,1065,16301
1553,1065,26000
1835,1065,69243
1835,1065,18626
1835,1065,22205
1261,1065,75525
1835,1065,62405
1835,1065,28683
1835,1065,83612
1835,1065,31169
1835,1065,30625
1835,1065,216198.9
1835,1065,37319
1114,1065,928124
1835,1065,22785
1835,1065,20761
1484,1065,82597
1598,1065,42834
1598,1065,538708
1696,1065,39020
1696,1065,165246
1780,1065,15539
1835,1065,58441
1835,1065,24475
1126,1065,28093
1470,1065,21282
1126,1065,165068
1470,1065,13573
1470,1065,93173
1126,1065,30278
1835,1065,15467
1835,1065,60226
1835,1065,20191
1835,1065,14855
1835,1065,19057
1598,1065,1055650
1598,1065,516191
1261,1065,25818
1261,1065,45929
1390,1065,19022
1484,1065,10449
1484,1065,250122
1598,1065,353956
1553,1065,26224
1553,1065,24218
1339,1065,352230
1553,1065,28432
1553,1065,20535
1302,1065,601517
1484,1065,17246
1696,1065,52377
1696,1065,31971
1696,1065,17230
1261,1065,13139
1261,1065,54664
1835,1065,16879
1835,1065,32345
1835,1065,60505
1484,1065,10920
1484,1065,11318
1484,1065,27129
1484,1065,40889
1780,1065,23752
1696,1065,42008
1891,1065,13046
1696,1065,39215
1696,1065,40397
1261,1065,925433
1261,1065,22011
1959,1065,20260
1535,1065,19635
1470,1065,33719
1780,1065,82113
1126,1065,22390
1470,1065,21082
1470,1065,23660
1470,1065,26667
1126,1065,10605
1470,1065,20724
1470,1065,32166
1470,1065,13356
1126,1065,28065
1835,1065,11966
1835,1065,31685
1835,1065,22526
1835,1065,55078
1470,1065,29788
1126,1065,43740
1470,1065,40390
1126,1065,52030
1553,1065,30008
1553,1065,12701
1553,1065,56687
1553,1065,21773
1553,1065,11551
1598,1065,457516
1598,1065,599907
2071,1065,415360
1658,1065,26065.73
1475,1065,1096728
1261,1065,17142
1261,1065,45522
1261,1065,195514
1261,1065,18379
1835,1065,14050
1835,1065,52118
1835,1065,211522
1835,1065,19651
1835,1065,20059
1031,1065,442618
1344,1065,16874
1696,1065,99191
1891,1065,29622
1891,1065,25717
1696,1065,12855
1261,1065,26623
1261,1065,45580
1696,1065,51459
1553,1065,114698
1553,1065,46694
1553,1065,23476
1553,1065,17967
1591,1065,20939
1598,1065,510555
1891,1065,18949
1835,1065,17507
1835,1065,12528
1835,1065,21311
1835,1065,28561
1126,1065,132248
1126,1065,30308
1126,1065,15986
1470,1065,52830
1126,1065,33367
1126,1065,86854
1145,1065,17054
1484,1065,26024
1484,1065,32200
1484,1065,11236
1114,1065,893850
1835,1065,12240
1780,1065,18910
1780,1065,55153
1658,1065,14541
1344,1065,33881
1484,1065,15378
1390,1065,25443
1261,1065,21687
1261,1065,799568
1696,1065,92828
1696,1065,32374
1835,1065,28133
1114,1065,2243476
1835,1065,17544
1835,1065,23512
1835,1065,36067
1835,1065,13721
1553,1065,25841
1553,1065,42605
1553,1065,40348
1344,1065,53412
1780,1065,46066
1780,1065,36943
1696,1065,72670
1696,1065,33957
1031,1065,1050171
1031,1065,327840
1553,1065,19275
1553,1065,36444
1553,1065,42551
1553,1065,22513
1553,1065,28473
1553,1065,10579
1553,1065,100811
1591,1065,12645
1344,1065,61068
1302,1065,330129
1484,1065,25230
1484,1065,12953
1484,1065,28215
1126,1065,18692
1470,1065,23428
1126,1065,55991
1126,1065,57811
1126,1065,52260
1126,1065,74709
1126,1065,11127
1126,1065,14189
1835,1065,83620
1835,1065,19953
1835,1065,29166
1835,1065,43678
1835,1065,69268
1835,1065,21409
1835,1065,28135
1835,1065,25266
1835,1065,32367
1658,1065,23452
1470,1065,25295
1126,1065,14632
1126,1065,53196
1261,1065,26430
1261,1065,21979
1597,1065,713000
1145,1065,20840
1484,1065,30042
1469,1065,69089
1591,1065,23204
1553,1065,13068
1553,1065,57272
1696,1065,12568
1696,1065,36519
1696,1065,13490
1553,1065,70740
1835,1065,16914
1835,1065,12048
1835,1065,39911
1835,1065,31595
1302,1065,596094
1835,1065,21716
1114,1065,280368
1835,1065,11931
1835,1065,112590
1835,1065,19651
1469,1065,65717
1658,1065,28370
1470,1065,34732
1126,1065,46862
1126,1065,28115
1470,1065,19387
1126,1065,19665
1126,1065,46860
1470,1065,10037
1126,1065,55414
1553,1065,74363
1553,1065,39180
1031,1065,943292
1553,1065,41252
1261,1065,14861
1261,1065,16669
1302,1065,904789
1031,1065,449256
1031,1065,510468
1261,1065,62918
1835,1065,10945
1835,1065,19082
1835,1065,35857
1835,1065,50713
1835,1065,23245
1835,1065,48076
1835,1065,15733
1835,1065,99276
1553,1065,16485
1553,1065,29890
1553,1065,141723
1553,1065,86734
1553,1065,10468
1553,1065,17280
1769,1065,52781
1891,1065,17634
1696,1065,10388
1591,1065,236236
1344,1065,11644
1582,1065,21558.6
1835,1065,31357
1835,1065,106630
1835,1065,179574
1031,1065,813634
1031,1065,381152
1031,1065,701363
1302,1065,804017
1302,1065,425938
1658,1065,14608.59
1126,1065,26066
1598,1065,391554
1126,1065,41746
1126,1065,35019
1470,1065,11633
1470,1065,14179
1126,1065,42830
1126,1065,30741
1470,1065,12613
1484,1065,51777
1484,1065,13646
1835,1065,116759
1835,1065,26902
1835,1065,12484
1696,1065,64196
1696,1065,13813
1696,1065,11083
1780,1065,21527
1051,1073,2258753.64
1051,1073,1747079.44
1051,1073,1285324.44
1310,1073,859462
1310,1073,862693
1051,1073,1236345
1051,1073,823814.64
1051,1073,1392956.38
1051,1073,1482070.56
1051,1073,496525.12
1051,1073,909018.9
1051,1073,819704.7
1051,1073,1882544.86
1051,1073,1835876.92
1051,1073,1410261.66
1051,1073,1862123.3
1051,1073,1638738.34
1051,1073,1515598.72
1051,1073,1419079.32
1051,1073,1474556.32
1051,1073,1623930.4
1051,1073,1855190.1
1051,1073,1673168.26
1051,1073,1077926.1
1051,1073,1651720.58
1051,1073,787281.84
1471,1073,978126
1471,1073,1480027
1051,1073,1524791.28
1051,1073,1754328.42
1051,1073,1559593.02
1389,1073,1142972
1051,1073,1678119.3
1051,1073,1509938.14
1310,1073,870229
1051,1073,1263658.94
1051,1073,1609291.9
1051,1073,607478.4
1051,1073,838533.96
1051,1073,1714448.9
1051,1073,823357.98
1051,1073,1011596.9
1051,1073,1762250.94
1051,1073,1524695.22
1051,1073,834723.16
1051,1073,1352067.6
1471,1073,1062850
1051,1073,1495473
1051,1073,1458364.96
1051,1073,1409316.48
1051,1073,1293510.1
1051,1073,1489397.18
1051,1073,1391812.96
1051,1073,1619553.54
1051,1073,1608845.74
1051,1073,928898.36
1051,1073,1627007.36
1471,1073,1543255
1471,1073,1512925
1051,1073,803530.56
1051,1073,443631.04
1051,1073,1891337.04
1051,1073,1606837.16
1310,1073,870229
1310,1073,866354
1051,1073,1841047.8
1051,1073,1407394.26
1051,1073,1779699.6
1051,1073,1457469.92
1051,1073,1448996.34
1051,1073,1188462.38
1389,1073,1089208
1051,1073,1818379.88
1051,1073,1233026.84
1051,1073,1941298.84
1051,1073,1609291.9
1051,1073,1753487.56
1051,1073,1745354.52
1035,1073,1365307.2
1035,1073,1696492
1471,1073,1589114
1051,1073,1982504.44
1051,1073,822901.32
1051,1073,1625658.28
1051,1073,1225052.4
1051,1073,1022413.96
1051,1073,1622230.48
1051,1073,822901.32
1051,1073,1644566
1051,1073,1616430.44
1051,1073,488661.6
1051,1073,1794953.1
1562,1073,42723
1051,1073,1650340.92
1051,1073,1588947.18
1051,1073,1218382.34
1259,1073,823936
1259,1073,818980
1259,1073,824348
1310,1073,866785
1310,1073,884444
1471,1073,1191989
1471,1073,1603036
1051,1073,1237091.94
1051,1073,796871.7
1051,1073,1750947.74
1419,1073,34919
1051,1073,1590464.66
1051,1073,1567817.86
1051,1073,1387019.8
1051,1073,603920.46
1051,1073,1813547.42
1051,1073,1611076.54
1051,1073,1360972.48
1051,1073,1994921.22
1051,1073,1491490.5
1051,1073,1459270.02
1051,1073,1836751.78
1035,1073,1210255.2
1471,1073,1525239
1051,1073,1239831.9
1051,1073,912045.6
1051,1073,1397353.06
1051,1073,1776049.16
1051,1073,1001653.62
1051,1073,449130.42
1051,1073,1628019.46
1051,1073,1745978.98
1051,1073,891416.26
1259,1073,826826
1259,1073,831782
1310,1073,862693
1051,1073,1440018.9
1051,1073,1647611.58
1051,1073,1197041.92
1051,1073,1329078.84
1051,1073,1654935.84
1051,1073,1361540.06
1051,1073,1707461.88
1051,1073,460207.08
1051,1073,1732988.12
1035,1073,1640323
1051,1073,395832.42
1051,1073,883291.96
1051,1073,1697000.48
1051,1073,1612415.02
1051,1073,1842122.8
1051,1073,1826690.98
1051,1073,825184.62
1051,1073,1660734.72
1051,1073,1405578.24
1051,1073,420657.14
1051,1073,1414749.9
1051,1073,1207111.68
1126,1073,185537
1051,1073,914063.4
1051,1073,835687.8
1051,1073,865928.26
1051,1073,1463386.44
1051,1073,1406555.28
1051,1073,1740072.26
1051,1073,1706554.36
1051,1073,909018.9
1471,1073,1475284
1471,1073,1274824
1471,1073,1588705
1035,1073,1456214.4
1471,1073,1119054
1471,1073,725984
1259,1073,833022
1310,1073,854294
1051,1073,1639867.24
1051,1073,1106019.9
1051,1073,1739395.52
1051,1073,1743667.12
1051,1073,1643284.52
1051,1073,1465889.24
1051,1073,1348899.3
1309,1079,1142080
1245,1079,571262
1309,1079,1116630
1309,1079,1219781
1245,1079,497653.2
1245,1079,664836
1309,1079,1216096
1309,1079,1220366
1335,1079,74340
1335,1079,10620
1335,1079,14868
1335,1079,17394
1162,1079,458713
1259,1079,1849521
1259,1079,1160087
1256,1079,1102887
1223,1079,72820
1256,1079,786942
1259,1079,1771083
1162,1079,472212
1245,1079,579852
1054,1079,504026
1054,1079,369099
1668,1079,853756.22
1668,1079,699504
1668,1079,657910
1668,1079,761613
1034,1079,1159572
1090,1079,470820
1090,1079,597080
1034,1079,867273
1034,1079,704191
1090,1079,489606
1090,1079,627760
1037,1079,506222
1134,1079,97475
1090,1079,569114
1162,1079,453262
1259,1079,1178714
1837,1079,491393
1222,1079,76984
1832,1079,482620
1832,1079,446926
1090,1079,332760
1134,1079,1192467
1832,1079,498078
1034,1079,708472
1832,1079,500320
1832,1079,310444
1832,1079,228036
1832,1079,301820
1832,1079,236000
1832,1079,473166
1832,1079,436524
1832,1079,300900
1832,1079,425224
1832,1079,510509
1832,1079,321846
1832,1079,358318
1832,1079,193226
1832,1079,500026
1832,1079,298540
1832,1079,147500
1832,1079,314263
1832,1079,280137
1832,1079,342407
1832,1079,305834
1832,1079,386156
1832,1079,312406
1832,1079,538376
1832,1079,244850
1224,1079,826715
1144,1079,94375.94
1159,1079,204247
1488,1079,1102498
1488,1079,1167386
1488,1079,1046342
1488,1079,783354
1488,1079,1027284
1488,1079,784040
1488,1079,1167804
1488,1079,948059
1488,1079,618508
1488,1079,885028
1488,1079,773350
1245,1079,578670
1224,1079,872900
1449,1079,502309
1449,1079,486370
1449,1079,405684
2190,1079,264109.96
2190,1079,328768.66
1449,1079,418782
1449,1079,498523
2190,1079,255978.58
2190,1079,432234
2190,1079,209424.64
2190,1079,451578.92
1449,1079,583014
2190,1079,264958.38
1449,1079,383146
2190,1079,509693.63
1449,1079,601390
1449,1079,437190
1449,1079,495789
1449,1079,485920
2190,1079,258179.88
1449,1079,391170
1473,1079,49000
1090,1079,475080
1034,1079,1130052
1034,1079,717912
1090,1079,349528
1090,1079,601948
1037,1079,222846
1037,1079,349151
1037,1079,101430
1034,1079,482856
1034,1079,584100
1034,1079,711540
1090,1079,153884
1090,1079,774433
1034,1079,710967
1037,1079,1360377
1034,1079,330834
1034,1079,555487
1224,1079,807174
1309,1079,1780722
1309,1079,1211084
1309,1079,1241893
1309,1079,1225612
1309,1079,1204513
1034,1079,640159
1090,1079,215350
1090,1079,556818
1090,1079,560500
1034,1079,909178.2
1090,1079,452235
1134,1079,1398385
1090,1079,615653
1034,1079,916241
1034,1079,818368
1034,1079,421496
1090,1079,124934
1037,1079,350218
1090,1079,700269
1037,1079,70256
1034,1079,708472
1090,1079,236885
1090,1079,459669
1449,1079,582607
1449,1079,347086
2190,1079,330388.2
1757,1079,42620.28
1488,1079,824282
1488,1079,1037634
1488,1079,1034143
1780,1079,149711
1488,1079,1379848
1488,1079,1094096
1832,1079,504746
1832,1079,303850
1832,1079,510350
1832,1079,336300
1832,1079,453404
1832,1079,322636
1832,1079,500026
1832,1079,340844
1832,1079,266138
1832,1079,261924
1832,1079,291460
1832,1079,509972
1832,1079,543785
1832,1079,270002
1832,1079,265796
1832,1079,357422
1832,1079,290812
1832,1079,401672
1780,1079,13295
1488,1079,1042306
1488,1079,1243114
1832,1079,348100
1832,1079,578068
1832,1079,499494
1832,1079,312322
1832,1079,475020
1832,1079,285614
1832,1079,472000
1832,1079,479344
1832,1079,423326
1832,1079,512352
1832,1079,119794
1832,1079,624456
1832,1079,534068
1832,1079,280739
1832,1079,567876
1283,1079,147365.24
1283,1079,585663
1309,1079,1224286
1309,1079,1198548
1832,1079,322865
1832,1079,284245
1832,1079,211126
1832,1079,539114
1832,1079,442033
1832,1079,281006
1832,1079,330070
1832,1079,408576
1832,1079,246326
1832,1079,294280
1832,1079,712956
1832,1079,571526
1832,1079,443066
1832,1079,286150
1832,1079,323026
1832,1079,317288
1832,1079,458726
1832,1079,153696
1832,1079,88500
1832,1079,508486
1832,1079,323320
1832,1079,538518
1832,1079,497252
1832,1079,534759
1832,1079,282492
1832,1079,484250
1832,1079,380550
1832,1079,459480
1832,1079,425532
1832,1079,296770
1832,1079,343676
1832,1079,413737
1832,1079,392350
1832,1079,207090
1222,1079,286799
1668,1079,1084944.44
1668,1079,1018956.22
1668,1079,841476
1668,1079,995736.44
1668,1079,514900
1832,1079,279188
1837,1079,413738
1222,1079,283082
1668,1079,853201
1147,1079,1796628
1309,1079,1193377
1147,1079,128724.4
1147,1079,1801003
1147,1079,124535.16
1283,1079,44553
1144,1079,125552
1054,1079,557550
1054,1079,258704
1391,1079,380908
1034,1079,1014536
1090,1079,786069
1034,1079,716024
1054,1079,713728
1007,1079,375749.76
1034,1079,594493
1034,1079,700448
1134,1079,61945
1037,1079,100524
1034,1079,700920
1034,1079,592124
1034,1079,912206
1172,1079,461254
1037,1079,402839
1007,1079,636125.02
1034,1079,1087069
1034,1079,605564
1034,1079,693604
1832,1079,272433
1832,1079,472000
1832,1079,535000
1832,1079,254574
1309,1079,1227151
1832,1079,479485
1832,1079,492547
1832,1079,515441
1832,1079,179266
1832,1079,408044
1832,1079,226560
1832,1079,123900
1832,1079,305326
1832,1079,472000
1832,1079,302376
1832,1079,464626
1832,1079,273418
1832,1079,398250
1832,1079,413590
1832,1079,506574
1832,1079,459475
1832,1079,273199
1832,1079,565282
1832,1079,303850
1832,1079,265500
1832,1079,171986
1832,1079,346316
1832,1079,325208
1832,1079,504450
1832,1079,575250
1832,1079,450288
1832,1079,325090
1832,1079,340774
1832,1079,406510
1832,1079,194770
1309,1079,1209682
1488,1079,1117294
1488,1079,1112424
1074,1079,1008546
1309,1079,1204114
1037,1079,315283
1034,1079,1167313
1134,1079,181679
1034,1079,734432
1134,1079,22370
1090,1079,416115
1090,1079,600688
1090,1079,718620
1034,1079,990973
1090,1079,679102
1037,1079,490642
1011,1079,24237
1309,1079,2359680
1832,1079,566636
1832,1079,308009
1832,1079,480850
1832,1079,341964
1832,1079,303157
1832,1079,486750
1832,1079,250750
1832,1079,669503
1832,1079,396244
1832,1079,123900
1832,1079,282492
1832,1079,238507
1832,1079,252226
1832,1079,438606
1832,1079,538010
1832,1079,642368
1832,1079,461115
1832,1079,509080
1832,1079,388054
1832,1079,235304
1832,1079,421850
1832,1079,420128
1832,1079,298540
1832,1079,557550
1832,1079,264910
1832,1079,434801
1832,1079,339250
1832,1079,479376
1832,1079,346684
1832,1079,497016
1832,1079,317449
1832,1079,152810
1162,1079,463126
1162,1079,448070
1162,1079,463646
1162,1079,467540
1223,1079,23442
1223,1079,330854
1668,1079,806958
1837,1079,170647
1668,1079,751742
1223,1079,483635
1162,1079,455858
1162,1079,613954
1668,1079,908222
1222,1079,261893
1837,1079,202222
1222,1079,481464
1335,1079,35400
1309,1079,1197752
1832,1079,297658
1832,1079,230100
1832,1079,303260
1832,1079,271788
1832,1079,532623
1832,1079,206500
1832,1079,313120
1832,1079,352372
1832,1079,482020
1832,1079,336890
1832,1079,345242
1832,1079,336890
1832,1079,184376
1832,1079,566990
1832,1079,606850
1832,1079,555987
1832,1079,314824
1832,1079,394002
1832,1079,494212
1832,1079,311402
1832,1079,383806
1832,1079,297954
1832,1079,264056
1832,1079,166086
1832,1079,244968
1832,1079,263140
1832,1079,197060
1832,1079,427750
1832,1079,209450
1832,1079,501052
1832,1079,488520
1832,1079,292900
1832,1079,161896
1832,1079,486750
1832,1079,324796
1832,1079,283496
1832,1079,400906
2190,1079,297433.76
2190,1079,220699.54
2190,1079,423932.7
2190,1079,419608
1449,1079,345150
1449,1079,497865
2190,1079,333951.22
1449,1079,473298
1449,1079,360608
2190,1079,373806.3
1449,1079,288156
1309,1079,1210478
1449,1079,590436
1488,1079,1001502
1488,1079,1216156
1090,1079,332760
1034,1079,670712
1090,1079,649000
1034,1079,350460
1034,1079,976983
1090,1079,357703
1034,1079,363077
1090,1079,241626
1488,1079,1055107
1488,1079,696152
1391,1079,831227
1034,1079,636020
1037,1079,489036
1090,1079,458696
1090,1079,78800
1034,1079,696908
1090,1079,858167
1034,1079,708472
1090,1079,371479
1034,1079,934949
1090,1079,538375
1837,1079,76379.04
1222,1079,262586
1837,1079,356698
1668,1079,1105511
1837,1079,304452
1488,1079,997560
1488,1079,933392
1780,1079,48949
1488,1079,1025000
1488,1079,645866
1488,1079,583510
1488,1079,963414
1488,1079,949174
1245,1079,551435
1245,1079,533414
1037,1079,1403131
1090,1079,566050
1037,1079,170132
1090,1079,246620
1090,1079,441037
1007,1079,136728.96
1090,1079,597080
1090,1079,1024992
1090,1079,630127
1037,1079,538101
1034,1079,750480
1034,1079,1077434.4
1134,1079,62954
1007,1079,158783.16
1283,1079,112732.48
2190,1079,386391
1449,1079,494259
1449,1079,617744
1449,1079,345150
1054,1079,345682
2190,1079,242691.78
1449,1079,372762
1449,1079,583994
1449,1079,495176
1449,1079,383146
2190,1079,530882
2190,1079,317685.5
1449,1079,318836
1449,1079,397188
1449,1079,670879.56
2190,1079,421162.66
2190,1079,369740.62
1449,1079,364384
2190,1079,210615.26
1245,1079,671155
1245,1079,581997
1054,1079,763313
1054,1079,743038
1034,1079,514008
1090,1079,562064
1090,1079,693675
1090,1079,564035
1034,1079,566447
1037,1079,298715
1134,1079,85250
1090,1079,680978
1090,1079,387453
1034,1079,545160
1090,1079,570031
1034,1079,1192031
1034,1079,747223
1034,1079,879959
1090,1079,588749
1090,1079,102723
1034,1079,713192
1090,1079,539850
1449,1079,817840
1449,1079,663806
1449,1079,499662
2190,1079,530235.96
2190,1079,372269.94
1449,1079,505760
1162,1079,255446
1162,1079,546977
1259,1079,1816689
1162,1079,438984
1162,1079,469097
1223,1079,878752
1256,1079,1060142
1256,1079,531000
1245,1079,590094
1223,1079,398550
1832,1079,364676
1832,1079,498256
1859,1079,95188
1034,1079,1165377
1007,1079,899916.38
1832,1079,220896
1832,1079,221250
1832,1079,632492
1832,1079,476370
1832,1079,375830
1832,1079,516250
1832,1079,306446
1832,1079,315910
1832,1079,486184
1832,1079,484686
1832,1079,517206
1832,1079,289100
1832,1079,485050
1832,1079,310482
1832,1079,548240
1832,1079,484696
1245,1079,734810
1245,1079,574726
1832,1079,216236
1832,1079,299720
1832,1079,487670
1832,1079,498998
1832,1079,395300
1832,1079,247106
1832,1079,447172
1832,1079,382320
1832,1079,270904
1832,1079,177048
1668,1079,795067
1309,1079,1210079
1668,1079,1019202
1034,1079,601623
1037,1079,34999
1007,1079,527206.3
1391,1079,315202
1090,1079,481558
1090,1079,627760
1090,1079,708922
1034,1079,1064549
1037,1079,77584
1228,1079,833564
1090,1079,459073
1034,1079,725228
1037,1079,1224579
1034,1079,1405484
1283,1079,175773.74
1283,1079,148612
1780,1079,66678
1488,1079,627926
1488,1079,1102668
1780,1079,15521
1488,1079,977564
1488,1079,1178784
1488,1079,854810
1832,1079,601262
1832,1079,276091
1832,1079,542121
1832,1079,161282
1832,1079,454360
1832,1079,153400
1832,1079,424800
1832,1079,264226
1832,1079,147500
1832,1079,531944
1832,1079,413703
1832,1079,454300
1832,1079,469828
1832,1079,468696
1832,1079,265500
1832,1079,472000
1832,1079,498290
1832,1079,268450
1832,1079,502680
1832,1079,300900
1832,1079,539850
1832,1079,356066
1832,1079,452855
1832,1079,414818
1832,1079,543956
1832,1079,298812
1832,1079,460790
1832,1079,153400
1832,1079,258126
1832,1079,453758
1832,1079,369080
1335,1079,12253
